user_id,txn_date,txn_amount,channel,txn_type,txn_id
U101719,2025-06-01,484.86,USSD,send,T006212
U102310,2025-06-06,787.28,App,send,T006213
U102987,2025-06-26,394.16,USSD,bill,T006214
U102463,2025-06-09,736.59,Agent,topup,T006215
U100145,2025-05-26,924.83,App,send,T006216
U100917,2025-05-30,884.38,Agent,send,T006217
U101241,2025-05-18,873.25,USSD,send,T006218
U101587,2025-05-03,630.45,App,send,T006219
U101043,2025-06-25,783.64,USSD,loan,T006220
U101471,2025-06-19,310.02,USSD,send,T006221
U100200,2025-07-07,14.54,USSD,send,T006222
U100092,2025-06-02,293.6,USSD,bill,T006223
U101469,2025-07-19,252.67,USSD,loan,T006224
U102164,2025-06-28,792.14,USSD,loan,T006225
U101437,2025-05-11,171.23,USSD,send,T006226
U101155,2025-06-11,993.53,Agent,topup,T006227
U101155,2025-07-16,396.92,App,bill,T006228
U101816,2025-06-13,422.63,App,topup,T006229
U102172,2025-06-24,40.48,USSD,bill,T006230
U100324,2025-07-15,90.09,Agent,send,T006231
U100698,2025-07-15,667.92,App,loan,T006232
U101445,2025-06-02,177.71,Agent,bill,T006233
U100245,2025-05-28,557.32,App,bill,T006234
U102318,2025-05-10,330.57,App,bill,T006235
U100984,2025-04-30,109.74,App,loan,T006236
U100289,2025-06-17,776.11,USSD,send,T006237
U102588,2025-07-05,433.4,USSD,loan,T006238
U101983,2025-05-14,856.9,Agent,loan,T006239
U100772,2025-06-14,818.74,App,send,T006240
U102829,2025-07-05,962.46,App,topup,T006241
U102869,2025-05-14,248.26,Agent,loan,T006242
U101646,2025-06-19,472.34,App,bill,T006243
U101258,2025-05-28,963.45,App,loan,T006244
U102088,2025-06-29,254.73,USSD,bill,T006245
U101555,2025-06-23,594.12,USSD,bill,T006246
U102636,2025-07-03,505.57,App,bill,T006247
U102798,2025-05-15,309.0,Agent,topup,T006248
U100758,2025-05-29,508.98,App,send,T006249
U100991,2025-06-16,864.08,Agent,topup,T006250
U101113,2025-05-27,941.78,Agent,bill,T006251
U102019,2025-05-06,933.6,Agent,topup,T006252
U102368,2025-07-16,458.1,Agent,bill,T006253
U102353,2025-05-28,93.22,USSD,bill,T006254
U102171,2025-05-01,909.58,Agent,bill,T006255
U100081,2025-06-13,889.18,Agent,bill,T006256
U101574,2025-05-03,340.42,Agent,bill,T006257
U101659,2025-05-21,235.39,Agent,topup,T006258
U102639,2025-05-27,749.03,Agent,loan,T006259
U102294,2025-07-19,19.27,USSD,topup,T006260
U101959,2025-06-26,397.9,Agent,loan,T006261
U101712,2025-05-11,803.0,Agent,loan,T006262
U100842,2025-05-05,453.31,App,bill,T006263
U101016,2025-06-16,274.91,App,bill,T006264
U100456,2025-05-29,563.34,Agent,loan,T006265
U100502,2025-04-30,424.03,Agent,loan,T006266
U101255,2025-06-10,442.1,USSD,loan,T006267
U101741,2025-06-03,694.51,USSD,send,T006268
U102834,2025-07-03,611.0,Agent,send,T006269
U102463,2025-07-19,190.54,USSD,topup,T006270
U101558,2025-04-30,838.77,App,bill,T006271
U102362,2025-05-04,658.16,Agent,topup,T006272
U100463,2025-05-24,448.88,Agent,loan,T006273
U100063,2025-05-13,531.42,USSD,loan,T006274
U101832,2025-06-03,319.24,App,send,T006275
U102573,2025-07-24,375.39,Agent,loan,T006276
U100870,2025-05-27,796.71,Agent,loan,T006277
U101986,2025-07-15,47.36,USSD,bill,T006278
U101824,2025-07-22,477.99,USSD,send,T006279
U101112,2025-06-17,35.02,USSD,loan,T006280
U100226,2025-07-03,135.63,USSD,send,T006281
U102855,2025-07-13,86.47,USSD,bill,T006282
U101048,2025-06-23,618.08,App,bill,T006283
U101877,2025-05-15,812.43,App,bill,T006284
U101595,2025-05-08,993.37,App,loan,T006285
U101058,2025-07-08,949.83,USSD,bill,T006286
U101462,2025-05-26,337.3,USSD,loan,T006287
U101598,2025-05-13,942.29,Agent,loan,T006288
U100862,2025-07-10,242.78,USSD,bill,T006289
U100752,2025-05-19,4.22,USSD,send,T006290
U102315,2025-06-10,898.6,App,send,T006291
U102809,2025-06-25,449.87,USSD,loan,T006292
U100535,2025-07-28,528.44,Agent,topup,T006293
U101944,2025-05-07,389.68,USSD,loan,T006294
U100246,2025-05-28,946.81,Agent,bill,T006295
U100645,2025-05-21,735.65,Agent,loan,T006296
U101651,2025-05-03,23.83,USSD,loan,T006297
U102499,2025-06-14,540.77,Agent,topup,T006298
U101903,2025-06-03,435.74,USSD,bill,T006299
U102215,2025-05-24,173.31,Agent,bill,T006300
U100805,2025-07-17,692.27,App,send,T006301
U101974,2025-07-04,603.55,USSD,send,T006302
U101770,2025-06-30,355.53,USSD,loan,T006303
U101912,2025-06-06,681.08,USSD,topup,T006304
U101139,2025-06-10,491.48,USSD,bill,T006305
U102311,2025-06-07,994.98,Agent,send,T006306
U101595,2025-07-26,193.85,Agent,loan,T006307
U102383,2025-05-09,334.34,Agent,loan,T006308
U100711,2025-07-25,343.76,App,bill,T006309
U100147,2025-05-25,100.01,Agent,send,T006310
U101428,2025-07-28,427.66,USSD,send,T006311
U101967,2025-05-29,625.26,App,topup,T006312
U100219,2025-06-26,478.77,App,send,T006313
U102145,2025-05-30,64.25,App,bill,T006314
U102373,2025-05-16,19.36,App,loan,T006315
U101227,2025-06-23,232.47,USSD,topup,T006316
U101141,2025-06-11,623.89,App,send,T006317
U100369,2025-07-04,697.01,Agent,bill,T006318
U102501,2025-07-24,613.56,App,topup,T006319
U102344,2025-05-31,847.2,USSD,bill,T006320
U100161,2025-07-17,248.03,App,topup,T006321
U102266,2025-06-25,462.69,Agent,send,T006322
U101077,2025-05-13,435.21,USSD,bill,T006323
U100392,2025-07-05,977.31,Agent,topup,T006324
U100112,2025-07-13,809.91,App,send,T006325
U101505,2025-05-19,603.13,USSD,loan,T006326
U102785,2025-05-24,433.28,Agent,bill,T006327
U100631,2025-05-13,217.63,USSD,topup,T006328
U102284,2025-06-09,675.99,Agent,loan,T006329
U101463,2025-06-22,880.65,Agent,bill,T006330
U100651,2025-05-19,530.37,USSD,loan,T006331
U100992,2025-05-29,474.57,USSD,topup,T006332
U101255,2025-05-29,628.18,Agent,bill,T006333
U100219,2025-05-08,735.38,App,topup,T006334
U101837,2025-05-28,475.42,App,send,T006335
U101859,2025-06-24,575.88,App,loan,T006336
U100648,2025-06-30,358.39,USSD,bill,T006337
U100810,2025-06-13,158.78,USSD,topup,T006338
U101138,2025-06-21,862.05,Agent,bill,T006339
U102767,2025-05-17,774.25,Agent,topup,T006340
U102830,2025-06-05,466.39,USSD,loan,T006341
U102897,2025-07-14,487.93,App,bill,T006342
U102435,2025-07-24,80.18,App,loan,T006343
U101812,2025-07-19,166.58,USSD,loan,T006344
U101053,2025-06-11,498.37,Agent,loan,T006345
U102525,2025-05-09,84.38,USSD,send,T006346
U101814,2025-05-13,380.02,App,loan,T006347
U102541,2025-06-20,957.24,USSD,bill,T006348
U100748,2025-06-11,835.02,USSD,send,T006349
U101297,2025-07-06,486.59,App,send,T006350
U100576,2025-05-30,19.23,App,bill,T006351
U100317,2025-06-17,704.66,App,loan,T006352
U100418,2025-07-05,567.21,App,bill,T006353
U101021,2025-07-08,786.93,App,loan,T006354
U100230,2025-06-03,988.39,App,loan,T006355
U101492,2025-06-14,438.36,App,bill,T006356
U102540,2025-06-03,396.26,USSD,bill,T006357
U100122,2025-06-10,79.87,App,bill,T006358
U100856,2025-06-14,902.74,Agent,send,T006359
U100124,2025-06-09,882.38,Agent,bill,T006360
U102093,2025-06-08,302.84,USSD,loan,T006361
U100922,2025-06-13,954.44,App,topup,T006362
U101954,2025-05-02,58.48,App,send,T006363
U102720,2025-07-27,693.36,USSD,topup,T006364
U100377,2025-06-23,905.29,USSD,bill,T006365
U101699,2025-05-02,951.62,USSD,topup,T006366
U100027,2025-07-13,185.7,App,loan,T006367
U100872,2025-06-09,453.69,App,loan,T006368
U102595,2025-05-08,659.31,App,send,T006369
U100400,2025-07-12,660.87,USSD,topup,T006370
U101694,2025-05-13,157.33,Agent,topup,T006371
U100652,2025-06-28,949.35,Agent,bill,T006372
U100063,2025-07-27,982.84,USSD,send,T006373
U100854,2025-05-29,524.69,USSD,bill,T006374
U102836,2025-07-15,593.97,USSD,send,T006375
U100700,2025-05-23,915.63,USSD,send,T006376
U101109,2025-06-25,250.3,Agent,send,T006377
U101133,2025-06-18,828.84,App,send,T006378
U102281,2025-06-05,711.51,App,send,T006379
U101240,2025-05-12,339.62,App,bill,T006380
U100992,2025-06-29,922.8,Agent,send,T006381
U102343,2025-06-21,943.78,Agent,loan,T006382
U100238,2025-07-26,830.7,App,loan,T006383
U101663,2025-06-23,600.82,App,bill,T006384
U102025,2025-07-24,996.69,Agent,loan,T006385
U101708,2025-05-28,50.64,USSD,bill,T006386
U102057,2025-05-05,842.84,USSD,loan,T006387
U100613,2025-07-12,317.51,USSD,send,T006388
U101119,2025-07-21,169.97,USSD,loan,T006389
U101068,2025-06-07,757.36,USSD,bill,T006390
U102715,2025-05-12,746.42,Agent,loan,T006391
U100449,2025-06-08,780.58,USSD,bill,T006392
U101056,2025-07-04,879.93,Agent,topup,T006393
U102042,2025-04-30,777.4,App,send,T006394
U101229,2025-06-13,562.2,App,loan,T006395
U100227,2025-07-17,369.72,Agent,send,T006396
U100309,2025-07-13,567.95,Agent,bill,T006397
U101450,2025-07-23,910.58,App,topup,T006398
U101644,2025-06-19,492.41,Agent,loan,T006399
U101335,2025-06-13,887.7,USSD,bill,T006400
U101186,2025-07-20,92.32,USSD,bill,T006401
U100562,2025-05-05,624.51,USSD,topup,T006402
U101656,2025-05-08,494.19,Agent,send,T006403
U102171,2025-05-05,539.28,Agent,bill,T006404
U100178,2025-05-26,65.73,App,topup,T006405
U101795,2025-07-19,669.41,Agent,loan,T006406
U100724,2025-07-02,411.3,USSD,loan,T006407
U100176,2025-05-10,294.02,USSD,send,T006408
U101683,2025-06-01,725.89,Agent,send,T006409
U101207,2025-06-26,150.72,App,loan,T006410
U101565,2025-05-09,659.81,App,loan,T006411
U102676,2025-07-18,11.6,USSD,send,T006412
U101084,2025-05-28,220.74,USSD,loan,T006413
U100631,2025-06-23,672.02,App,loan,T006414
U101603,2025-06-15,411.71,App,send,T006415
U101281,2025-07-06,252.32,USSD,send,T006416
U101320,2025-06-01,38.72,USSD,loan,T006417
U100056,2025-07-22,81.25,USSD,bill,T006418
U100454,2025-05-05,710.65,Agent,send,T006419
U100022,2025-05-11,899.22,USSD,bill,T006420
U100733,2025-07-10,507.4,USSD,bill,T006421
U101870,2025-06-25,437.36,Agent,loan,T006422
U101979,2025-07-04,482.74,App,loan,T006423
U101752,2025-06-18,488.62,Agent,send,T006424
U102474,2025-07-10,726.4,App,topup,T006425
U101226,2025-07-08,586.61,App,bill,T006426
U100840,2025-05-05,11.66,Agent,topup,T006427
U100453,2025-07-07,363.02,USSD,topup,T006428
U101489,2025-05-19,622.54,Agent,topup,T006429
U100803,2025-06-19,423.4,USSD,bill,T006430
U102818,2025-05-13,55.33,Agent,send,T006431
U100698,2025-06-23,687.29,App,bill,T006432
U102428,2025-07-10,584.41,USSD,bill,T006433
U102818,2025-06-17,465.86,USSD,send,T006434
U100371,2025-05-13,177.19,App,bill,T006435
U101658,2025-05-21,797.8,App,topup,T006436
U101699,2025-07-25,96.94,App,send,T006437
U100609,2025-07-04,358.32,Agent,send,T006438
U100286,2025-07-01,850.05,Agent,topup,T006439
U102939,2025-07-21,48.22,Agent,loan,T006440
U102942,2025-05-15,241.72,App,topup,T006441
U101522,2025-05-29,927.15,Agent,bill,T006442
U102550,2025-06-29,106.5,App,loan,T006443
U101794,2025-05-30,899.11,App,loan,T006444
U102888,2025-07-08,413.94,Agent,loan,T006445
U101422,2025-04-30,542.15,USSD,topup,T006446
U101580,2025-07-17,856.02,App,topup,T006447
U101473,2025-06-16,244.23,USSD,loan,T006448
U100770,2025-06-29,926.2,App,topup,T006449
U100728,2025-07-05,326.9,USSD,bill,T006450
U100188,2025-05-19,805.27,App,loan,T006451
U102516,2025-05-11,268.96,Agent,loan,T006452
U102290,2025-05-06,800.96,USSD,topup,T006453
U102660,2025-04-30,862.23,USSD,send,T006454
U102194,2025-05-14,914.85,Agent,bill,T006455
U100480,2025-06-27,754.91,App,send,T006456
U101790,2025-07-24,390.12,Agent,bill,T006457
U102110,2025-05-11,287.91,App,topup,T006458
U100111,2025-06-19,756.71,USSD,loan,T006459
U100253,2025-05-09,225.92,USSD,loan,T006460
U100005,2025-05-24,709.21,Agent,loan,T006461
U100156,2025-05-19,384.43,Agent,topup,T006462
U101926,2025-05-10,373.59,App,bill,T006463
U101157,2025-06-14,468.01,Agent,send,T006464
U102602,2025-05-02,830.51,USSD,topup,T006465
U100236,2025-07-19,263.54,App,topup,T006466
U102001,2025-06-18,655.2,Agent,send,T006467
U100654,2025-06-12,848.91,USSD,bill,T006468
U101508,2025-06-06,114.47,App,send,T006469
U102808,2025-05-05,944.11,App,bill,T006470
U102582,2025-07-28,795.28,App,bill,T006471
U102010,2025-05-11,329.07,USSD,topup,T006472
U102220,2025-05-29,508.43,App,bill,T006473
U100737,2025-06-08,485.23,App,loan,T006474
U100655,2025-06-15,511.01,Agent,bill,T006475
U100010,2025-05-17,444.97,USSD,bill,T006476
U100916,2025-07-18,184.6,USSD,topup,T006477
U102196,2025-05-22,361.37,USSD,bill,T006478
U100229,2025-07-20,117.95,USSD,topup,T006479
U101035,2025-07-21,468.65,App,loan,T006480
U102264,2025-06-22,510.63,Agent,bill,T006481
U100055,2025-05-25,719.83,App,topup,T006482
U102549,2025-07-18,746.43,App,bill,T006483
U100359,2025-06-28,513.37,USSD,send,T006484
U101185,2025-07-05,102.73,App,send,T006485
U102017,2025-06-11,259.03,App,bill,T006486
U101530,2025-07-22,68.68,USSD,topup,T006487
U100885,2025-07-02,802.42,App,loan,T006488
U101667,2025-06-28,700.46,App,loan,T006489
U102300,2025-05-11,572.17,Agent,bill,T006490
U101835,2025-06-10,226.9,USSD,topup,T006491
U100172,2025-05-14,567.78,App,bill,T006492
U100729,2025-06-30,850.92,Agent,send,T006493
U101537,2025-05-02,978.78,USSD,loan,T006494
U100813,2025-05-17,412.06,App,loan,T006495
U100331,2025-05-13,149.56,App,topup,T006496
U101954,2025-07-18,205.98,USSD,send,T006497
U100560,2025-07-11,645.54,Agent,send,T006498
U102324,2025-07-02,222.61,USSD,loan,T006499
U102369,2025-05-23,287.88,App,loan,T006500
U101218,2025-05-16,208.35,USSD,bill,T006501
U102777,2025-06-18,693.65,App,bill,T006502
U101290,2025-07-11,693.29,Agent,bill,T006503
U101527,2025-07-06,952.37,Agent,send,T006504
U101507,2025-06-22,32.7,Agent,bill,T006505
U100445,2025-05-19,916.23,USSD,topup,T006506
U102675,2025-06-15,929.16,App,loan,T006507
U102528,2025-06-15,551.04,USSD,loan,T006508
U100934,2025-05-28,240.61,Agent,send,T006509
U100527,2025-05-28,199.28,USSD,topup,T006510
U100860,2025-07-03,241.44,App,topup,T006511
U100424,2025-05-09,661.75,USSD,send,T006512
U100594,2025-06-26,325.07,Agent,topup,T006513
U102030,2025-06-16,17.14,App,send,T006514
U101271,2025-06-04,245.91,Agent,loan,T006515
U101554,2025-07-03,429.31,USSD,loan,T006516
U100164,2025-05-26,811.97,Agent,topup,T006517
U101592,2025-06-06,43.78,App,loan,T006518
U101288,2025-06-06,477.16,Agent,loan,T006519
U101747,2025-07-06,203.33,Agent,send,T006520
U101461,2025-07-16,205.95,USSD,topup,T006521
U102170,2025-05-10,58.83,Agent,topup,T006522
U100824,2025-06-14,190.72,App,loan,T006523
U100121,2025-06-09,94.27,Agent,topup,T006524
U101206,2025-07-17,464.68,App,loan,T006525
U101482,2025-06-10,100.18,Agent,loan,T006526
U100567,2025-05-14,105.21,Agent,loan,T006527
U100770,2025-05-02,404.36,Agent,topup,T006528
U102070,2025-05-27,649.27,App,loan,T006529
U102230,2025-06-13,947.49,USSD,send,T006530
U100056,2025-05-11,379.02,USSD,send,T006531
U100653,2025-06-23,486.86,App,bill,T006532
U102977,2025-06-06,865.72,USSD,topup,T006533
U102229,2025-05-01,672.31,USSD,bill,T006534
U102062,2025-06-25,928.97,USSD,send,T006535
U102775,2025-05-29,450.14,App,topup,T006536
U102585,2025-05-03,286.2,Agent,loan,T006537
U102476,2025-07-01,443.42,App,send,T006538
U100169,2025-07-02,558.05,Agent,topup,T006539
U101082,2025-07-25,559.21,App,bill,T006540
U102971,2025-07-02,259.22,Agent,loan,T006541
U102256,2025-06-29,573.94,USSD,topup,T006542
U100788,2025-06-12,255.72,USSD,loan,T006543
U102834,2025-05-04,458.41,Agent,topup,T006544
U101584,2025-07-27,60.82,App,topup,T006545
U100287,2025-07-27,670.3,Agent,send,T006546
U101729,2025-06-03,703.53,Agent,loan,T006547
U101219,2025-05-13,57.06,Agent,loan,T006548
U102602,2025-06-14,684.07,App,send,T006549
U102175,2025-07-24,499.2,Agent,send,T006550
U102878,2025-07-09,212.44,Agent,topup,T006551
U102631,2025-06-13,776.17,Agent,topup,T006552
U101797,2025-05-26,107.81,USSD,loan,T006553
U100094,2025-04-30,288.04,App,bill,T006554
U101310,2025-05-15,487.12,Agent,send,T006555
U100962,2025-06-03,632.11,USSD,topup,T006556
U102926,2025-06-17,78.75,App,send,T006557
U101957,2025-07-22,668.99,USSD,topup,T006558
U101106,2025-07-22,480.99,Agent,bill,T006559
U102959,2025-06-17,252.78,App,send,T006560
U102034,2025-05-20,976.06,App,loan,T006561
U100925,2025-06-02,722.69,App,bill,T006562
U102659,2025-07-26,864.16,USSD,loan,T006563
U101780,2025-07-07,135.73,Agent,bill,T006564
U100057,2025-06-19,921.67,USSD,bill,T006565
U102928,2025-06-06,915.58,USSD,send,T006566
U100470,2025-06-18,332.72,USSD,bill,T006567
U101664,2025-05-06,970.55,App,send,T006568
U102457,2025-05-16,614.84,USSD,bill,T006569
U101750,2025-07-02,343.6,App,bill,T006570
U101407,2025-05-14,664.32,USSD,topup,T006571
U101077,2025-06-03,334.77,USSD,loan,T006572
U101861,2025-07-02,175.35,App,send,T006573
U101897,2025-07-08,162.86,Agent,loan,T006574
U101934,2025-06-23,616.28,App,loan,T006575
U102728,2025-06-01,24.45,USSD,bill,T006576
U100426,2025-06-13,228.44,App,loan,T006577
U102937,2025-07-08,924.23,App,loan,T006578
U102748,2025-07-22,538.01,App,topup,T006579
U102523,2025-07-15,135.82,App,loan,T006580
U100564,2025-05-13,155.98,Agent,bill,T006581
U101733,2025-05-27,649.53,Agent,loan,T006582
U100764,2025-07-15,563.43,USSD,send,T006583
U100247,2025-07-13,227.43,USSD,bill,T006584
U102036,2025-07-02,269.42,Agent,send,T006585
U102291,2025-05-29,914.0,App,loan,T006586
U102669,2025-07-28,926.13,Agent,bill,T006587
U102374,2025-06-07,161.77,App,loan,T006588
U100949,2025-05-06,627.27,App,loan,T006589
U100128,2025-07-27,53.23,App,topup,T006590
U101752,2025-07-20,413.18,USSD,loan,T006591
U102607,2025-07-01,828.13,Agent,loan,T006592
U100309,2025-06-15,285.46,App,send,T006593
U100026,2025-06-05,47.91,App,loan,T006594
U101606,2025-06-14,356.26,Agent,bill,T006595
U101265,2025-06-27,340.48,USSD,topup,T006596
U100158,2025-07-02,55.62,USSD,bill,T006597
U101638,2025-05-17,131.16,Agent,loan,T006598
U102978,2025-06-24,298.82,Agent,topup,T006599
U100017,2025-07-07,911.42,USSD,topup,T006600
U102924,2025-06-18,131.4,Agent,loan,T006601
U102811,2025-07-14,930.72,App,send,T006602
U102044,2025-07-02,773.96,App,topup,T006603
U100446,2025-06-20,412.25,USSD,bill,T006604
U101637,2025-05-25,569.98,App,send,T006605
U101832,2025-05-12,60.06,Agent,loan,T006606
U100269,2025-07-06,864.67,USSD,send,T006607
U100874,2025-05-31,669.28,USSD,send,T006608
U102618,2025-06-26,147.68,App,send,T006609
U101667,2025-06-25,270.46,App,loan,T006610
U101722,2025-06-02,908.25,USSD,topup,T006611
U101270,2025-06-25,832.22,Agent,bill,T006612
U102750,2025-06-28,414.48,App,loan,T006613
U102759,2025-07-19,686.13,USSD,send,T006614
U101310,2025-06-08,973.18,USSD,loan,T006615
U102008,2025-05-06,672.24,USSD,send,T006616
U100334,2025-05-04,995.97,App,topup,T006617
U102082,2025-05-02,374.63,Agent,bill,T006618
U100787,2025-07-21,717.33,Agent,loan,T006619
U101406,2025-07-10,359.79,Agent,loan,T006620
U101296,2025-05-15,564.22,Agent,topup,T006621
U100243,2025-05-22,261.07,App,bill,T006622
U101323,2025-05-09,164.49,Agent,topup,T006623
U100935,2025-07-03,50.68,App,loan,T006624
U101121,2025-05-10,728.81,App,topup,T006625
U102568,2025-06-17,966.23,App,loan,T006626
U101875,2025-07-04,705.2,USSD,bill,T006627
U100930,2025-06-15,228.67,Agent,topup,T006628
U102429,2025-05-31,702.52,USSD,loan,T006629
U102151,2025-07-12,429.16,USSD,bill,T006630
U102897,2025-05-22,54.74,USSD,loan,T006631
U100530,2025-07-13,262.57,Agent,loan,T006632
U102946,2025-07-17,274.67,Agent,loan,T006633
U100615,2025-07-28,787.31,Agent,topup,T006634
U102709,2025-07-10,773.78,App,send,T006635
U101679,2025-07-16,451.23,Agent,send,T006636
U100089,2025-05-22,33.16,Agent,loan,T006637
U102289,2025-05-10,292.28,App,topup,T006638
U102371,2025-07-26,570.35,App,loan,T006639
U102605,2025-07-24,260.41,App,topup,T006640
U102059,2025-05-16,127.52,USSD,bill,T006641
U102475,2025-07-09,470.36,App,topup,T006642
U101164,2025-07-25,516.2,App,send,T006643
U101402,2025-06-06,643.61,USSD,send,T006644
U101481,2025-07-12,767.25,Agent,bill,T006645
U100936,2025-06-09,265.23,USSD,loan,T006646
U101434,2025-07-28,961.3,Agent,topup,T006647
U100913,2025-05-06,287.53,USSD,bill,T006648
U100228,2025-05-06,717.01,USSD,send,T006649
U102105,2025-06-28,772.4,USSD,topup,T006650
U100291,2025-05-24,940.05,App,bill,T006651
U102499,2025-05-11,648.82,App,bill,T006652
U101842,2025-05-03,540.34,Agent,bill,T006653
U101335,2025-07-21,619.76,Agent,loan,T006654
U100857,2025-07-11,996.82,Agent,send,T006655
U100639,2025-05-07,523.52,App,send,T006656
U100292,2025-06-11,183.31,USSD,topup,T006657
U100387,2025-07-13,972.15,Agent,send,T006658
U101308,2025-06-05,256.77,USSD,topup,T006659
U101902,2025-06-27,636.01,USSD,send,T006660
U101997,2025-06-30,59.18,App,loan,T006661
U100102,2025-07-20,622.09,Agent,send,T006662
U102615,2025-05-02,402.78,App,loan,T006663
U102739,2025-07-28,218.1,USSD,loan,T006664
U100734,2025-05-16,931.74,Agent,topup,T006665
U100532,2025-05-31,427.99,USSD,topup,T006666
U100013,2025-05-10,957.82,USSD,send,T006667
U101045,2025-07-06,738.97,App,loan,T006668
U102102,2025-06-12,621.89,Agent,topup,T006669
U101806,2025-06-05,604.66,Agent,loan,T006670
U102026,2025-05-12,663.9,App,topup,T006671
U102540,2025-06-30,589.33,USSD,topup,T006672
U101592,2025-06-24,566.15,App,bill,T006673
U101482,2025-06-23,277.83,App,topup,T006674
U102076,2025-05-19,914.57,USSD,topup,T006675
U102159,2025-05-19,166.41,App,send,T006676
U100412,2025-05-24,419.99,USSD,send,T006677
U101293,2025-06-16,603.67,Agent,bill,T006678
